action,annotation_count,annotation_set_id,ayah_id,error_count,mode,protected_active_set_id,published,safe_to_persist,verse_key,warning_count
published_beta_candidate,10,6749,3367,0,ayah,,True,True,29:35,0
published_beta_candidate,10,6750,3367,0,wasl,,True,True,29:35,0
published_beta_candidate,23,6751,3368,0,ayah,,True,True,29:36,2
published_beta_candidate,23,6752,3368,0,wasl,,True,True,29:36,2
published_beta_candidate,13,6753,3369,0,ayah,,True,True,29:37,0
published_beta_candidate,13,6754,3369,0,wasl,,True,True,29:37,0
published_beta_candidate,24,6755,3370,0,ayah,,True,True,29:38,0
published_beta_candidate,24,6756,3370,0,wasl,,True,True,29:38,0
published_beta_candidate,25,6757,3371,0,ayah,,True,True,29:39,0
published_beta_candidate,25,6758,3371,0,wasl,,True,True,29:39,0
published_beta_candidate,38,6759,3372,0,ayah,,True,True,29:40,0
published_beta_candidate,38,6760,3372,0,wasl,,True,True,29:40,0
published_beta_candidate,22,6761,3373,0,ayah,,True,True,29:41,1
published_beta_candidate,22,6762,3373,0,wasl,,True,True,29:41,1
published_beta_candidate,14,6763,3374,0,ayah,,True,True,29:42,0
published_beta_candidate,14,6764,3374,0,wasl,,True,True,29:42,0
published_beta_candidate,15,6765,3375,0,ayah,,True,True,29:43,1
published_beta_candidate,15,6766,3375,0,wasl,,True,True,29:43,1
published_beta_candidate,17,6767,3376,0,ayah,,True,True,29:44,0
published_beta_candidate,17,6768,3376,0,wasl,,True,True,29:44,0
published_beta_candidate,28,6769,3377,0,ayah,,True,True,29:45,1
published_beta_candidate,28,6770,3377,0,wasl,,True,True,29:45,1
published_beta_candidate,41,6771,3378,0,ayah,,True,True,29:46,9
published_beta_candidate,41,6772,3378,0,wasl,,True,True,29:46,9
published_beta_candidate,31,6773,3379,0,ayah,,True,True,29:47,3
published_beta_candidate,31,6774,3379,0,wasl,,True,True,29:47,3
published_beta_candidate,17,6775,3380,0,ayah,,True,True,29:48,0
published_beta_candidate,17,6776,3380,0,wasl,,True,True,29:48,0
published_beta_candidate,23,6777,3381,0,ayah,,True,True,29:49,2
published_beta_candidate,23,6778,3381,0,wasl,,True,True,29:49,2
published_beta_candidate,28,6779,3382,0,ayah,,True,True,29:50,0
published_beta_candidate,28,6780,3382,0,wasl,,True,True,29:50,0
published_beta_candidate,19,6781,3383,0,ayah,,True,True,29:51,1
published_beta_candidate,19,6782,3383,0,wasl,,True,True,29:51,1
published_beta_candidate,32,6783,3384,0,ayah,,True,True,29:52,1
published_beta_candidate,32,6784,3384,0,wasl,,True,True,29:52,1
published_beta_candidate,18,6785,3385,0,ayah,,True,True,29:53,0
published_beta_candidate,18,6786,3385,0,wasl,,True,True,29:53,0
published_beta_candidate,12,6787,3386,0,ayah,,True,True,29:54,0
published_beta_candidate,12,6788,3386,0,wasl,,True,True,29:54,0
published_beta_candidate,15,6789,3387,0,ayah,,True,True,29:55,0
published_beta_candidate,15,6790,3387,0,wasl,,True,True,29:55,0
published_beta_candidate,15,6791,3388,0,ayah,,True,True,29:56,1
published_beta_candidate,15,6792,3388,0,wasl,,True,True,29:56,1
published_beta_candidate,8,6793,3389,0,ayah,,True,True,29:57,1
published_beta_candidate,8,6794,3389,0,wasl,,True,True,29:57,1
published_beta_candidate,34,6795,3390,0,ayah,,True,True,29:58,1
published_beta_candidate,34,6796,3390,0,wasl,,True,True,29:58,1
published_beta_candidate,8,6797,3391,0,ayah,,True,True,29:59,1
published_beta_candidate,8,6798,3391,0,wasl,,True,True,29:59,1
published_beta_candidate,20,6799,3392,0,ayah,,True,True,29:60,0
published_beta_candidate,20,6800,3392,0,wasl,,True,True,29:60,0
published_beta_candidate,26,6801,3393,0,ayah,,True,True,29:61,0
published_beta_candidate,26,6802,3393,0,wasl,,True,True,29:61,0
published_beta_candidate,16,6803,3394,0,ayah,,True,True,29:62,0
published_beta_candidate,16,6804,3394,0,wasl,,True,True,29:62,0
published_beta_candidate,28,6805,3395,0,ayah,,True,True,29:63,0
published_beta_candidate,28,6806,3395,0,wasl,,True,True,29:63,0
published_beta_candidate,24,6807,3396,0,ayah,,True,True,29:64,1
published_beta_candidate,24,6808,3396,0,wasl,,True,True,29:64,1
published_beta_candidate,21,6809,3397,0,ayah,,True,True,29:65,2
published_beta_candidate,21,6810,3397,0,wasl,,True,True,29:65,2
published_beta_candidate,8,6811,3398,0,ayah,,True,True,29:66,0
published_beta_candidate,8,6812,3398,0,wasl,,True,True,29:66,0
published_beta_candidate,20,6813,3399,0,ayah,,True,True,29:67,0
published_beta_candidate,20,6814,3399,0,wasl,,True,True,29:67,0
published_beta_candidate,15,6815,3400,0,ayah,,True,True,29:68,3
published_beta_candidate,15,6816,3400,0,wasl,,True,True,29:68,3
published_beta_candidate,16,6817,3401,0,ayah,,True,True,29:69,1
published_beta_candidate,16,6818,3401,0,wasl,,True,True,29:69,1
published_beta_candidate,4,6819,6217,0,ayah,,True,True,30:1,1
published_beta_candidate,4,6820,6217,0,wasl,,True,True,30:1,1
published_beta_candidate,3,6821,3402,0,ayah,,True,True,30:2,0
published_beta_candidate,3,6822,3402,0,wasl,,True,True,30:2,0
published_beta_candidate,9,6823,3403,0,ayah,,True,True,30:3,0
published_beta_candidate,9,6824,3403,0,wasl,,True,True,30:3,0
published_beta_candidate,15,6825,3404,0,ayah,,True,True,30:4,0
published_beta_candidate,15,6826,3404,0,wasl,,True,True,30:4,0
published_beta_candidate,12,6827,3405,0,ayah,,True,True,30:5,0
published_beta_candidate,12,6828,3405,0,wasl,,True,True,30:5,0
published_beta_candidate,13,6829,3406,0,ayah,,True,True,30:6,0
published_beta_candidate,13,6830,3406,0,wasl,,True,True,30:6,0
published_beta_candidate,17,6831,3407,0,ayah,,True,True,30:7,0
published_beta_candidate,17,6832,3407,0,wasl,,True,True,30:7,0
published_beta_candidate,40,6833,3408,0,ayah,,True,True,30:8,1
published_beta_candidate,40,6834,3408,0,wasl,,True,True,30:8,1
published_beta_candidate,55,6835,3409,0,ayah,,True,True,30:9,1
published_beta_candidate,55,6836,3409,0,wasl,,True,True,30:9,1
published_beta_candidate,20,6837,3410,0,ayah,,True,True,30:10,2
published_beta_candidate,20,6838,3410,0,wasl,,True,True,30:10,2
published_beta_candidate,10,6839,3411,0,ayah,,True,True,30:11,1
published_beta_candidate,10,6840,3411,0,wasl,,True,True,30:11,1
published_beta_candidate,8,6841,3412,0,ayah,,True,True,30:12,0
published_beta_candidate,8,6842,3412,0,wasl,,True,True,30:12,0
published_beta_candidate,17,6843,3413,0,ayah,,True,True,30:13,0
published_beta_candidate,17,6844,3413,0,wasl,,True,True,30:13,0
published_beta_candidate,6,6845,3414,0,ayah,,True,True,30:14,0
published_beta_candidate,6,6846,3414,0,wasl,,True,True,30:14,0
published_beta_candidate,17,6847,3415,0,ayah,,True,True,30:15,1
published_beta_candidate,17,6848,3415,0,wasl,,True,True,30:15,1
published_beta_candidate,23,6849,3416,0,ayah,,True,True,30:16,1
published_beta_candidate,23,6850,3416,0,wasl,,True,True,30:16,1
published_beta_candidate,9,6851,3417,0,ayah,,True,True,30:17,0
published_beta_candidate,9,6852,3417,0,wasl,,True,True,30:17,0
published_beta_candidate,13,6853,3418,0,ayah,,True,True,30:18,0
published_beta_candidate,13,6854,3418,0,wasl,,True,True,30:18,0
published_beta_candidate,12,6855,3419,0,ayah,,True,True,30:19,0
published_beta_candidate,12,6856,3419,0,wasl,,True,True,30:19,0
published_beta_candidate,18,6857,3420,0,ayah,,True,True,30:20,1
published_beta_candidate,18,6858,3420,0,wasl,,True,True,30:20,1
published_beta_candidate,25,6859,3421,0,ayah,,True,True,30:21,2
published_beta_candidate,25,6860,3421,0,wasl,,True,True,30:21,2
published_beta_candidate,25,6861,3422,0,ayah,,True,True,30:22,1
published_beta_candidate,25,6862,3422,0,wasl,,True,True,30:22,1
published_beta_candidate,24,6863,3423,0,ayah,,True,True,30:23,1
published_beta_candidate,24,6864,3423,0,wasl,,True,True,30:23,1
published_beta_candidate,23,6865,3424,0,ayah,,True,True,30:24,0
published_beta_candidate,23,6866,3424,0,wasl,,True,True,30:24,0
published_beta_candidate,24,6867,3425,0,ayah,,True,True,30:25,1
published_beta_candidate,24,6868,3425,0,wasl,,True,True,30:25,1
published_beta_candidate,11,6869,3426,0,ayah,,True,True,30:26,0
published_beta_candidate,11,6870,3426,0,wasl,,True,True,30:26,0
published_beta_candidate,20,6871,3427,0,ayah,,True,True,30:27,1
published_beta_candidate,20,6872,3427,0,wasl,,True,True,30:27,1
published_beta_candidate,44,6873,3428,0,ayah,,True,True,30:28,0
published_beta_candidate,44,6874,3428,0,wasl,,True,True,30:28,0
published_beta_candidate,19,6875,3429,0,ayah,,True,True,30:29,1
published_beta_candidate,19,6876,3429,0,wasl,,True,True,30:29,1
published_beta_candidate,35,6877,3430,0,ayah,,True,True,30:30,1
published_beta_candidate,35,6878,3430,0,wasl,,True,True,30:30,1
published_beta_candidate,16,6879,3431,0,ayah,,True,True,30:31,1
published_beta_candidate,16,6880,3431,0,wasl,,True,True,30:31,1
published_beta_candidate,14,6881,3432,0,ayah,,True,True,30:32,1
published_beta_candidate,14,6882,3432,0,wasl,,True,True,30:32,1
published_beta_candidate,31,6883,3433,0,ayah,,True,True,30:33,1
published_beta_candidate,31,6884,3433,0,wasl,,True,True,30:33,1
published_beta_candidate,8,6885,3434,0,ayah,,True,True,30:34,0
published_beta_candidate,8,6886,3434,0,wasl,,True,True,30:34,0
published_beta_candidate,11,6887,3435,0,ayah,,True,True,30:35,0
published_beta_candidate,11,6888,3435,0,wasl,,True,True,30:35,0
published_beta_candidate,24,6889,3436,0,ayah,,True,True,30:36,0
published_beta_candidate,24,6890,3436,0,wasl,,True,True,30:36,0
published_beta_candidate,21,6891,3437,0,ayah,,True,True,30:37,0
published_beta_candidate,21,6892,3437,0,wasl,,True,True,30:37,0
published_beta_candidate,28,6893,3438,0,ayah,,True,True,30:38,1
published_beta_candidate,28,6894,3438,0,wasl,,True,True,30:38,1
published_beta_candidate,40,6895,3439,0,ayah,,True,True,30:39,0
published_beta_candidate,40,6896,3439,0,wasl,,True,True,30:39,0
published_beta_candidate,34,6897,3440,0,ayah,,True,True,30:40,1
published_beta_candidate,34,6898,3440,0,wasl,,True,True,30:40,1
published_beta_candidate,22,6899,3441,0,ayah,,True,True,30:41,1
published_beta_candidate,22,6900,3441,0,wasl,,True,True,30:41,1
published_beta_candidate,22,6901,3442,0,ayah,,True,True,30:42,1
published_beta_candidate,22,6902,3442,0,wasl,,True,True,30:42,1
published_beta_candidate,16,6903,3443,0,ayah,,True,True,30:43,0
published_beta_candidate,16,6904,3443,0,wasl,,True,True,30:43,0
published_beta_candidate,10,6905,3444,0,ayah,,True,True,30:44,0
published_beta_candidate,10,6906,3444,0,wasl,,True,True,30:44,0
published_beta_candidate,16,6907,3445,0,ayah,,True,True,30:45,1
published_beta_candidate,16,6908,3445,0,wasl,,True,True,30:45,1
published_beta_candidate,25,6909,3446,0,ayah,,True,True,30:46,2
published_beta_candidate,25,6910,3446,0,wasl,,True,True,30:46,2
published_beta_candidate,30,6911,3447,0,ayah,,True,True,30:47,2
published_beta_candidate,30,6912,3447,0,wasl,,True,True,30:47,2
published_beta_candidate,37,6913,3448,0,ayah,,True,True,30:48,2
published_beta_candidate,37,6914,3448,0,wasl,,True,True,30:48,2
published_beta_candidate,13,6915,3449,0,ayah,,True,True,30:49,0
published_beta_candidate,13,6916,3449,0,wasl,,True,True,30:49,0
published_beta_candidate,22,6917,3450,0,ayah,,True,True,30:50,1
published_beta_candidate,22,6918,3450,0,wasl,,True,True,30:50,1
published_beta_candidate,13,6919,3451,0,ayah,,True,True,30:51,0
published_beta_candidate,13,6920,3451,0,wasl,,True,True,30:51,0
published_beta_candidate,14,6921,3452,0,ayah,,True,True,30:52,0
published_beta_candidate,14,6922,3452,0,wasl,,True,True,30:52,0
published_beta_candidate,19,6923,3453,0,ayah,,True,True,30:53,1
published_beta_candidate,19,6924,3453,0,wasl,,True,True,30:53,1
published_beta_candidate,24,6925,3454,0,ayah,,True,True,30:54,1
published_beta_candidate,24,6926,3454,0,wasl,,True,True,30:54,1
published_beta_candidate,18,6927,3455,0,ayah,,True,True,30:55,0
published_beta_candidate,18,6928,3455,0,wasl,,True,True,30:55,0
published_beta_candidate,29,6929,3456,0,ayah,,True,True,30:56,2
published_beta_candidate,29,6930,3456,0,wasl,,True,True,30:56,2
published_beta_candidate,11,6931,3457,0,ayah,,True,True,30:57,1
published_beta_candidate,11,6932,3457,0,wasl,,True,True,30:57,1
published_beta_candidate,31,6933,3458,0,ayah,,True,True,30:58,2
published_beta_candidate,31,6934,3458,0,wasl,,True,True,30:58,2
published_beta_candidate,10,6935,3459,0,ayah,,True,True,30:59,1
published_beta_candidate,10,6936,3459,0,wasl,,True,True,30:59,1
published_beta_candidate,13,6937,3460,0,ayah,,True,True,30:60,1
published_beta_candidate,13,6938,3460,0,wasl,,True,True,30:60,1
published_beta_candidate,4,6939,6218,0,ayah,,True,True,31:1,1
published_beta_candidate,4,6940,6218,0,wasl,,True,True,31:1,1
published_beta_candidate,6,6941,3461,0,ayah,,True,True,31:2,0
published_beta_candidate,6,6942,3461,0,wasl,,True,True,31:2,0
published_beta_candidate,5,6943,3462,0,ayah,,True,True,31:3,0
published_beta_candidate,5,6944,3462,0,wasl,,True,True,31:3,0
published_beta_candidate,17,6945,3463,0,ayah,,True,True,31:4,1
published_beta_candidate,17,6946,3463,0,wasl,,True,True,31:4,1
published_beta_candidate,13,6947,3464,0,ayah,,True,True,31:5,0
published_beta_candidate,13,6948,3464,0,wasl,,True,True,31:5,0
published_beta_candidate,22,6949,3465,0,ayah,,True,True,31:6,0
published_beta_candidate,22,6950,3465,0,wasl,,True,True,31:6,0
published_beta_candidate,23,6951,3466,0,ayah,,True,True,31:7,1
published_beta_candidate,23,6952,3466,0,wasl,,True,True,31:7,1
published_beta_candidate,15,6953,3467,0,ayah,,True,True,31:8,1
published_beta_candidate,15,6954,3467,0,wasl,,True,True,31:8,1
published_beta_candidate,11,6955,3468,0,ayah,,True,True,31:9,0
published_beta_candidate,11,6956,3468,0,wasl,,True,True,31:9,0
published_beta_candidate,39,6957,3469,0,ayah,,True,True,31:10,0
published_beta_candidate,39,6958,3469,0,wasl,,True,True,31:10,0
published_beta_candidate,22,6959,3470,0,ayah,,True,True,31:11,1
published_beta_candidate,22,6960,3470,0,wasl,,True,True,31:11,1
published_beta_candidate,24,6961,3471,0,ayah,,True,True,31:12,0
published_beta_candidate,23,6962,3471,0,wasl,,True,True,31:12,0
published_beta_candidate,15,6963,3472,0,ayah,,True,True,31:13,0
published_beta_candidate,15,6964,3472,0,wasl,,True,True,31:13,0
published_beta_candidate,19,6965,3473,0,ayah,,True,True,31:14,1
published_beta_candidate,19,6966,3473,0,wasl,,True,True,31:14,1
published_beta_candidate,36,6967,3474,0,ayah,,True,True,31:15,2
published_beta_candidate,36,6968,3474,0,wasl,,True,True,31:15,2
published_beta_candidate,30,6969,3475,0,ayah,,True,True,31:16,0
published_beta_candidate,30,6970,3475,0,wasl,,True,True,31:16,0
published_beta_candidate,23,6971,3476,0,ayah,,True,True,31:17,0
published_beta_candidate,23,6972,3476,0,wasl,,True,True,31:17,0
published_beta_candidate,19,6973,3477,0,ayah,,True,True,31:18,0
published_beta_candidate,19,6974,3477,0,wasl,,True,True,31:18,0
published_beta_candidate,14,6975,3478,0,ayah,,True,True,31:19,0
published_beta_candidate,14,6976,3478,0,wasl,,True,True,31:19,0
published_beta_candidate,43,6977,3479,0,ayah,,True,True,31:20,1
published_beta_candidate,43,6978,3479,0,wasl,,True,True,31:20,1
published_beta_candidate,28,6979,3480,0,ayah,,True,True,31:21,1
published_beta_candidate,28,6980,3480,0,wasl,,True,True,31:21,1
published_beta_candidate,18,6981,3481,0,ayah,,True,True,31:22,5
published_beta_candidate,18,6982,3481,0,wasl,,True,True,31:22,5
published_beta_candidate,21,6983,3482,0,ayah,,True,True,31:23,1
published_beta_candidate,21,6984,3482,0,wasl,,True,True,31:23,1
published_beta_candidate,11,6985,3483,0,ayah,,True,True,31:24,1
published_beta_candidate,11,6986,3483,0,wasl,,True,True,31:24,1
published_beta_candidate,23,6987,3484,0,ayah,,True,True,31:25,0
published_beta_candidate,23,6988,3484,0,wasl,,True,True,31:25,0
published_beta_candidate,17,6989,3485,0,ayah,,True,True,31:26,0
published_beta_candidate,16,6990,3485,0,wasl,,True,True,31:26,0
published_beta_candidate,29,6991,3486,0,ayah,,True,True,31:27,0
published_beta_candidate,29,6992,3486,0,wasl,,True,True,31:27,0
published_beta_candidate,15,6993,3487,0,ayah,,True,True,31:28,1
published_beta_candidate,15,6994,3487,0,wasl,,True,True,31:28,1
published_beta_candidate,44,6995,3488,0,ayah,,True,True,31:29,4
published_beta_candidate,44,6996,3488,0,wasl,,True,True,31:29,4
published_beta_candidate,22,6997,3489,0,ayah,,True,True,31:30,0
published_beta_candidate,22,6998,3489,0,wasl,,True,True,31:30,0
published_beta_candidate,29,6999,3490,0,ayah,,True,True,31:31,1
published_beta_candidate,29,7000,3490,0,wasl,,True,True,31:31,1
published_beta_candidate,35,7001,3491,0,ayah,,True,True,31:32,3
published_beta_candidate,35,7002,3491,0,wasl,,True,True,31:32,3
published_beta_candidate,47,7003,3492,0,ayah,,True,True,31:33,2
published_beta_candidate,47,7004,3492,0,wasl,,True,True,31:33,2
published_beta_candidate,36,7005,3493,0,ayah,,True,True,31:34,0
published_beta_candidate,36,7006,3493,0,wasl,,True,True,31:34,0
published_beta_candidate,4,7007,6219,0,ayah,,True,True,32:1,1
published_beta_candidate,4,7008,6219,0,wasl,,True,True,32:1,1
published_beta_candidate,12,7009,3494,0,ayah,,True,True,32:2,0
published_beta_candidate,12,7010,3494,0,wasl,,True,True,32:2,0
published_beta_candidate,25,7011,3495,0,ayah,,True,True,32:3,1
published_beta_candidate,25,7012,3495,0,wasl,,True,True,32:3,1
published_beta_candidate,31,7013,3496,0,ayah,,True,True,32:4,1
published_beta_candidate,31,7014,3496,0,wasl,,True,True,32:4,1
published_beta_candidate,24,7015,3497,0,ayah,,True,True,32:5,3
published_beta_candidate,24,7016,3497,0,wasl,,True,True,32:5,3
published_beta_candidate,11,7017,3498,0,ayah,,True,True,32:6,0
published_beta_candidate,11,7018,3498,0,wasl,,True,True,32:6,0
published_beta_candidate,9,7019,3499,0,ayah,,True,True,32:7,1
published_beta_candidate,9,7020,3499,0,wasl,,True,True,32:7,1
published_beta_candidate,11,7021,3500,0,ayah,,True,True,32:8,0
published_beta_candidate,11,7022,3500,0,wasl,,True,True,32:8,0
published_beta_candidate,21,7023,3501,0,ayah,,True,True,32:9,0
published_beta_candidate,21,7024,3501,0,wasl,,True,True,32:9,0
published_beta_candidate,21,7025,3502,0,ayah,,True,True,32:10,0
published_beta_candidate,21,7026,3502,0,wasl,,True,True,32:10,0
published_beta_candidate,14,7027,3503,0,ayah,,True,True,32:11,2
published_beta_candidate,14,7028,3503,0,wasl,,True,True,32:11,2
published_beta_candidate,27,7029,3504,0,ayah,,True,True,32:12,2
published_beta_candidate,27,7030,3504,0,wasl,,True,True,32:12,2
published_beta_candidate,23,7031,3505,0,ayah,,True,True,32:13,0
published_beta_candidate,23,7032,3505,0,wasl,,True,True,32:13,0
published_beta_candidate,22,7033,3506,0,ayah,,True,True,32:14,0
published_beta_candidate,22,7034,3506,0,wasl,,True,True,32:14,0
published_beta_candidate,23,7035,3507,0,ayah,,True,True,32:15,1
published_beta_candidate,23,7036,3507,0,wasl,,True,True,32:15,1
published_beta_candidate,20,7037,3508,0,ayah,,True,True,32:16,0
published_beta_candidate,20,7038,3508,0,wasl,,True,True,32:16,0
published_beta_candidate,15,7039,3509,0,ayah,,True,True,32:17,0
published_beta_candidate,15,7040,3509,0,wasl,,True,True,32:17,0
published_beta_candidate,10,7041,3510,0,ayah,,True,True,32:18,0
published_beta_candidate,9,7042,3510,0,wasl,,True,True,32:18,0
published_beta_candidate,20,7043,3511,0,ayah,,True,True,32:19,1
published_beta_candidate,20,7044,3511,0,wasl,,True,True,32:19,1
published_beta_candidate,38,7045,3512,0,ayah,,True,True,32:20,2
published_beta_candidate,38,7046,3512,0,wasl,,True,True,32:20,2
published_beta_candidate,17,7047,3513,0,ayah,,True,True,32:21,0
published_beta_candidate,17,7048,3513,0,wasl,,True,True,32:21,0
published_beta_candidate,18,7049,3514,0,ayah,,True,True,32:22,0
published_beta_candidate,18,7050,3514,0,wasl,,True,True,32:22,0
published_beta_candidate,20,7051,3515,0,ayah,,True,True,32:23,0
published_beta_candidate,20,7052,3515,0,wasl,,True,True,32:23,0
published_beta_candidate,20,7053,3516,0,ayah,,True,True,32:24,0
published_beta_candidate,20,7054,3516,0,wasl,,True,True,32:24,0
published_beta_candidate,11,7055,3517,0,ayah,,True,True,32:25,0
published_beta_candidate,11,7056,3517,0,wasl,,True,True,32:25,0
published_beta_candidate,23,7057,3518,0,ayah,,True,True,32:26,0
published_beta_candidate,23,7058,3518,0,wasl,,True,True,32:26,0
published_beta_candidate,26,7059,3519,0,ayah,,True,True,32:27,1
published_beta_candidate,26,7060,3519,0,wasl,,True,True,32:27,1
published_beta_candidate,11,7061,3520,0,ayah,,True,True,32:28,0
published_beta_candidate,11,7062,3520,0,wasl,,True,True,32:28,0
published_beta_candidate,15,7063,3521,0,ayah,,True,True,32:29,1
published_beta_candidate,15,7064,3521,0,wasl,,True,True,32:29,1
published_beta_candidate,13,7065,3522,0,ayah,,True,True,32:30,0
published_beta_candidate,13,7066,3522,0,wasl,,True,True,32:30,0
published_beta_candidate,22,7067,3523,0,ayah,,True,True,33:1,0
published_beta_candidate,22,7068,3523,0,wasl,,True,True,33:1,0
published_beta_candidate,15,7069,3524,0,ayah,,True,True,33:2,2
published_beta_candidate,15,7070,3524,0,wasl,,True,True,33:2,2
published_beta_candidate,6,7071,3525,0,ayah,,True,True,33:3,1
published_beta_candidate,5,7072,3525,0,wasl,,True,True,33:3,1
published_beta_candidate,40,7073,3526,0,ayah,,True,True,33:4,0
published_beta_candidate,40,7074,3526,0,wasl,,True,True,33:4,0
published_beta_candidate,48,7075,3527,0,ayah,,True,True,33:5,0
published_beta_candidate,47,7076,3527,0,wasl,,True,True,33:5,0
published_beta_candidate,54,7077,3528,0,ayah,,True,True,33:6,3
published_beta_candidate,53,7078,3528,0,wasl,,True,True,33:6,3
published_beta_candidate,30,7079,3529,0,ayah,,True,True,33:7,1
published_beta_candidate,30,7080,3529,0,wasl,,True,True,33:7,1
published_beta_candidate,15,7081,3530,0,ayah,,True,True,33:8,1
published_beta_candidate,14,7082,3530,0,wasl,,True,True,33:8,1
published_beta_candidate,34,7083,3531,0,ayah,,True,True,33:9,1
published_beta_candidate,34,7084,3531,0,wasl,,True,True,33:9,1
published_beta_candidate,26,7085,3532,0,ayah,,True,True,33:10,0
published_beta_candidate,27,7086,3532,0,wasl,,True,True,33:10,0
published_beta_candidate,10,7087,3533,0,ayah,,True,True,33:11,0
published_beta_candidate,9,7088,3533,0,wasl,,True,True,33:11,0
published_beta_candidate,27,7089,3534,0,ayah,,True,True,33:12,3
published_beta_candidate,26,7090,3534,0,wasl,,True,True,33:12,3
published_beta_candidate,42,7091,3535,0,ayah,,True,True,33:13,1
published_beta_candidate,41,7092,3535,0,wasl,,True,True,33:13,1
published_beta_candidate,19,7093,3536,0,ayah,,True,True,33:14,1
published_beta_candidate,18,7094,3536,0,wasl,,True,True,33:14,1
published_beta_candidate,19,7095,3537,0,ayah,,True,True,33:15,1
published_beta_candidate,18,7096,3537,0,wasl,,True,True,33:15,1
published_beta_candidate,22,7097,3538,0,ayah,,True,True,33:16,1
published_beta_candidate,21,7098,3538,0,wasl,,True,True,33:16,1
published_beta_candidate,30,7099,3539,0,ayah,,True,True,33:17,1
published_beta_candidate,29,7100,3539,0,wasl,,True,True,33:17,1
published_beta_candidate,22,7101,3540,0,ayah,,True,True,33:18,2
published_beta_candidate,22,7102,3540,0,wasl,,True,True,33:18,2
published_beta_candidate,48,7103,3541,0,ayah,,True,True,33:19,4
published_beta_candidate,47,7104,3541,0,wasl,,True,True,33:19,4
published_beta_candidate,34,7105,3542,0,ayah,,True,True,33:20,1
published_beta_candidate,33,7106,3542,0,wasl,,True,True,33:20,1
published_beta_candidate,25,7107,3543,0,ayah,,True,True,33:21,1
published_beta_candidate,25,7108,3543,0,wasl,,True,True,33:21,1
published_beta_candidate,32,7109,3544,0,ayah,,True,True,33:22,1
published_beta_candidate,32,7110,3544,0,wasl,,True,True,33:22,1
published_beta_candidate,26,7111,3545,0,ayah,,True,True,33:23,1
published_beta_candidate,26,7112,3545,0,wasl,,True,True,33:23,1
published_beta_candidate,24,7113,3546,0,ayah,,True,True,33:24,0
published_beta_candidate,24,7114,3546,0,wasl,,True,True,33:24,0
published_beta_candidate,24,7115,3547,0,ayah,,True,True,33:25,2
published_beta_candidate,24,7116,3547,0,wasl,,True,True,33:25,2
published_beta_candidate,28,7117,3548,0,ayah,,True,True,33:26,1
published_beta_candidate,28,7118,3548,0,wasl,,True,True,33:26,1
published_beta_candidate,26,7119,3549,0,ayah,,True,True,33:27,0
published_beta_candidate,25,7120,3549,0,wasl,,True,True,33:27,0
published_beta_candidate,28,7121,3550,0,ayah,,True,True,33:28,0
published_beta_candidate,27,7122,3550,0,wasl,,True,True,33:28,0
published_beta_candidate,30,7123,3551,0,ayah,,True,True,33:29,0
published_beta_candidate,29,7124,3551,0,wasl,,True,True,33:29,0
published_beta_candidate,21,7125,3552,0,ayah,,True,True,33:30,1
published_beta_candidate,20,7126,3552,0,wasl,,True,True,33:30,1
published_beta_candidate,26,7127,3553,0,ayah,,True,True,33:31,0
published_beta_candidate,25,7128,3553,0,wasl,,True,True,33:31,0
published_beta_candidate,24,7129,3554,0,ayah,,True,True,33:32,1
published_beta_candidate,24,7130,3554,0,wasl,,True,True,33:32,1
published_beta_candidate,42,7131,3555,0,ayah,,True,True,33:33,0
published_beta_candidate,42,7132,3555,0,wasl,,True,True,33:33,0
published_beta_candidate,22,7133,3556,0,ayah,,True,True,33:34,0
published_beta_candidate,21,7134,3556,0,wasl,,True,True,33:34,0
published_beta_candidate,98,7135,3557,0,ayah,,True,True,33:35,2
published_beta_candidate,97,7136,3557,0,wasl,,True,True,33:35,2
published_beta_candidate,29,7137,3558,0,ayah,,True,True,33:36,2
published_beta_candidate,29,7138,3558,0,wasl,,True,True,33:36,2
published_beta_candidate,65,7139,3559,0,ayah,,True,True,33:37,1
published_beta_candidate,64,7140,3559,0,wasl,,True,True,33:37,1
published_beta_candidate,31,7141,3560,0,ayah,,True,True,33:38,1
published_beta_candidate,31,7142,3560,0,wasl,,True,True,33:38,1
published_beta_candidate,18,7143,3561,0,ayah,,True,True,33:39,2
published_beta_candidate,17,7144,3561,0,wasl,,True,True,33:39,2
published_beta_candidate,25,7145,3562,0,ayah,,True,True,33:40,0
published_beta_candidate,24,7146,3562,0,wasl,,True,True,33:40,0
published_beta_candidate,13,7147,3563,0,ayah,,True,True,33:41,2
published_beta_candidate,13,7148,3563,0,wasl,,True,True,33:41,2
published_beta_candidate,6,7149,3564,0,ayah,,True,True,33:42,0
published_beta_candidate,5,7150,3564,0,wasl,,True,True,33:42,0
published_beta_candidate,22,7151,3565,0,ayah,,True,True,33:43,2
published_beta_candidate,21,7152,3565,0,wasl,,True,True,33:43,2
published_beta_candidate,11,7153,3566,0,ayah,,True,True,33:44,0
published_beta_candidate,10,7154,3566,0,wasl,,True,True,33:44,0
published_beta_candidate,14,7155,3567,0,ayah,,True,True,33:45,0
published_beta_candidate,14,7156,3567,0,wasl,,True,True,33:45,0
published_beta_candidate,10,7157,3568,0,ayah,,True,True,33:46,2
published_beta_candidate,9,7158,3568,0,wasl,,True,True,33:46,2
