ayah_id,surah_number,ayah_number,ayah_key,issue_type,severity,rule_code,word_index,word,reason,detail,raw_issue
32,2,26,2:26,unlocatable_rule,error,mad_lazim_mukhaffaf,37,بِهٖٓ,,,"{""rule_code"": ""mad_lazim_mukhaffaf"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""بِهٖٓ"", ""word_index"": 37}"
32,2,26,2:26,invalid_word_index,error,,41,بِهٖٓ,,,"{""severity"": ""error"", ""type"": ""invalid_word_index"", ""word"": ""بِهٖٓ"", ""word_index"": 41}"
32,2,26,2:26,invalid_word_index,error,,42,اِلَّا,,,"{""severity"": ""error"", ""type"": ""invalid_word_index"", ""word"": ""اِلَّا"", ""word_index"": 42}"
32,2,26,2:26,invalid_word_index,error,,43,الْفٰسِقِيْنَۙ,,,"{""severity"": ""error"", ""type"": ""invalid_word_index"", ""word"": ""الْفٰسِقِيْنَۙ"", ""word_index"": 43}"
33,2,27,2:27,suppressed_legacy_false_positive,warning,idgham_mutamatsilain,8,مَآ,mad_letter_cannot_be_idgham_trigger,,"{""reason"": ""mad_letter_cannot_be_idgham_trigger"", ""rule_code"": ""idgham_mutamatsilain"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""مَآ"", ""word_index"": 8}"
33,2,27,2:27,unlocatable_rule,error,mad_lazim_mukhaffaf,11,بِهٖٓ,,,"{""rule_code"": ""mad_lazim_mukhaffaf"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""بِهٖٓ"", ""word_index"": 11}"
34,2,28,2:28,suppressed_legacy_false_positive,warning,mad_lin,0,كَيْفَ,waqf_rule_requires_final_word,,"{""reason"": ""waqf_rule_requires_final_word"", ""rule_code"": ""mad_lin"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""كَيْفَ"", ""word_index"": 0}"
34,2,28,2:28,suppressed_legacy_false_positive,warning,mad_lin,11,اِلَيْهِ,waqf_rule_requires_final_word,,"{""reason"": ""waqf_rule_requires_final_word"", ""rule_code"": ""mad_lin"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""اِلَيْهِ"", ""word_index"": 11}"
35,2,29,2:29,suppressed_legacy_false_positive,warning,mad_lin,9,اسْتَوٰٓى,waqf_rule_requires_final_word,,"{""reason"": ""waqf_rule_requires_final_word"", ""rule_code"": ""mad_lin"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""اسْتَوٰٓى"", ""word_index"": 9}"
35,2,29,2:29,suppressed_legacy_false_positive,warning,mad_lin,12,فَسَوّٰىهُنَّ,waqf_rule_requires_final_word,,"{""reason"": ""waqf_rule_requires_final_word"", ""rule_code"": ""mad_lin"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""فَسَوّٰىهُنَّ"", ""word_index"": 12}"
35,2,29,2:29,unlocatable_rule,error,mad_silah_qasirah,16,بِكُلِّ,,,"{""rule_code"": ""mad_silah_qasirah"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""بِكُلِّ"", ""word_index"": 16}"
35,2,29,2:29,unlocatable_rule,error,mad_lin,18,عَلِيْمٌ,,,"{""rule_code"": ""mad_lin"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""عَلِيْمٌ"", ""word_index"": 18}"
35,2,29,2:29,invalid_word_index,error,,19,عَلِيْمٌ,,,"{""severity"": ""error"", ""type"": ""invalid_word_index"", ""word"": ""عَلِيْمٌ"", ""word_index"": 19}"
36,2,30,2:30,unlocatable_rule,error,ghunnah,4,جَاعِلٌ,,,"{""rule_code"": ""ghunnah"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""جَاعِلٌ"", ""word_index"": 4}"
36,2,30,2:30,unlocatable_rule,error,ikhfa_haqiqi,5,فِى,,,"{""rule_code"": ""ikhfa_haqiqi"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""فِى"", ""word_index"": 5}"
36,2,30,2:30,unlocatable_rule,error,tafkhim_ra,7,خَلِيْفَةً ۗ,,,"{""rule_code"": ""tafkhim_ra"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""خَلِيْفَةً ۗ"", ""word_index"": 7}"
36,2,30,2:30,suppressed_legacy_false_positive,warning,idgham_mutamatsilain,10,فِيْهَا,mad_letter_cannot_be_idgham_trigger,,"{""reason"": ""mad_letter_cannot_be_idgham_trigger"", ""rule_code"": ""idgham_mutamatsilain"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""فِيْهَا"", ""word_index"": 10}"
36,2,30,2:30,unlocatable_rule,error,qalqalah_sugra,11,مَنْ,,,"{""rule_code"": ""qalqalah_sugra"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""مَنْ"", ""word_index"": 11}"
36,2,30,2:30,unlocatable_rule,error,mad_lazim_mukhaffaf,12,يُّفْسِدُ,,,"{""rule_code"": ""mad_lazim_mukhaffaf"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""يُّفْسِدُ"", ""word_index"": 12}"
36,2,30,2:30,unlocatable_rule,error,idgham_bighunnah,13,فِيْهَا,,,"{""rule_code"": ""idgham_bighunnah"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""فِيْهَا"", ""word_index"": 13}"
36,2,30,2:30,unlocatable_rule,error,alif_lam_syamsiah,17,نُسَبِّحُ,,,"{""rule_code"": ""alif_lam_syamsiah"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""نُسَبِّحُ"", ""word_index"": 17}"
36,2,30,2:30,unlocatable_rule,error,mad_asli,17,نُسَبِّحُ,,,"{""rule_code"": ""mad_asli"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""نُسَبِّحُ"", ""word_index"": 17}"
36,2,30,2:30,unlocatable_rule,error,izhar_syafawi,20,لَكَ ۗ,,,"{""rule_code"": ""izhar_syafawi"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""لَكَ ۗ"", ""word_index"": 20}"
36,2,30,2:30,unlocatable_rule,error,ghunnah,25,لَا,,,"{""rule_code"": ""ghunnah"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""لَا"", ""word_index"": 25}"
36,2,30,2:30,suppressed_legacy_false_positive,warning,idgham_mutamatsilain,26,تَعْلَمُوْنَ,cross_word_idgham_requires_next_word,,"{""reason"": ""cross_word_idgham_requires_next_word"", ""rule_code"": ""idgham_mutamatsilain"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""تَعْلَمُوْنَ"", ""word_index"": 26}"
36,2,30,2:30,invalid_word_index,error,,27,مَا,,,"{""severity"": ""error"", ""type"": ""invalid_word_index"", ""word"": ""مَا"", ""word_index"": 27}"
36,2,30,2:30,invalid_word_index,error,,28,لَا,,,"{""severity"": ""error"", ""type"": ""invalid_word_index"", ""word"": ""لَا"", ""word_index"": 28}"
36,2,30,2:30,invalid_word_index,error,,29,تَعْلَمُوْنَ,,,"{""severity"": ""error"", ""type"": ""invalid_word_index"", ""word"": ""تَعْلَمُوْنَ"", ""word_index"": 29}"
38,2,32,2:32,audit_exception,error,,,,,TajwidAnnotationError: Render segment index 14 dimulai dengan combining mark.,"{""detail"": ""TajwidAnnotationError: Render segment index 14 dimulai dengan combining mark."", ""severity"": ""error"", ""type"": ""audit_exception""}"
39,2,33,2:33,unlocatable_rule,error,ghunnah,5,اَنْۢبَاَهُمْ,,,"{""rule_code"": ""ghunnah"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""اَنْۢبَاَهُمْ"", ""word_index"": 5}"
39,2,33,2:33,unlocatable_rule,error,mad_silah_qasirah,7,قَالَ,,,"{""rule_code"": ""mad_silah_qasirah"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""قَالَ"", ""word_index"": 7}"
39,2,33,2:33,unlocatable_rule,error,mad_asli,8,اَلَمْ,,,"{""rule_code"": ""mad_asli"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""اَلَمْ"", ""word_index"": 8}"
39,2,33,2:33,unlocatable_rule,error,izhar_syafawi,9,اَقُلْ,,,"{""rule_code"": ""izhar_syafawi"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""اَقُلْ"", ""word_index"": 9}"
39,2,33,2:33,unlocatable_rule,error,alif_lam_qamariah,9,اَقُلْ,,,"{""rule_code"": ""alif_lam_qamariah"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""اَقُلْ"", ""word_index"": 9}"
39,2,33,2:33,unlocatable_rule,error,izhar_syafawi,11,اِنِّيْٓ,,,"{""rule_code"": ""izhar_syafawi"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""اِنِّيْٓ"", ""word_index"": 11}"
39,2,33,2:33,unlocatable_rule,error,ghunnah,12,اَعْلَمُ,,,"{""rule_code"": ""ghunnah"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""اَعْلَمُ"", ""word_index"": 12}"
39,2,33,2:33,unlocatable_rule,error,mad_lazim_mukhaffaf,12,اَعْلَمُ,,,"{""rule_code"": ""mad_lazim_mukhaffaf"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""اَعْلَمُ"", ""word_index"": 12}"
39,2,33,2:33,suppressed_legacy_false_positive,warning,mad_lin,14,السَّمٰوٰتِ,waqf_rule_requires_final_word,,"{""reason"": ""waqf_rule_requires_final_word"", ""rule_code"": ""mad_lin"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""السَّمٰوٰتِ"", ""word_index"": 14}"
39,2,33,2:33,unlocatable_rule,error,tafkhim_ra,16,وَاَعْلَمُ,,,"{""rule_code"": ""tafkhim_ra"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""وَاَعْلَمُ"", ""word_index"": 16}"
39,2,33,2:33,suppressed_legacy_false_positive,warning,idgham_mutamatsilain,17,مَا,mad_letter_cannot_be_idgham_trigger,,"{""reason"": ""mad_letter_cannot_be_idgham_trigger"", ""rule_code"": ""idgham_mutamatsilain"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""مَا"", ""word_index"": 17}"
39,2,33,2:33,unlocatable_rule,error,qalqalah_sugra,19,وَمَا,,,"{""rule_code"": ""qalqalah_sugra"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""وَمَا"", ""word_index"": 19}"
39,2,33,2:33,unlocatable_rule,error,mad_asli,20,كُنْتُمْ,,,"{""rule_code"": ""mad_asli"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""كُنْتُمْ"", ""word_index"": 20}"
39,2,33,2:33,unlocatable_rule,error,izhar_syafawi,21,تَكْتُمُوْنَ,,,"{""rule_code"": ""izhar_syafawi"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""تَكْتُمُوْنَ"", ""word_index"": 21}"
39,2,33,2:33,invalid_word_index,error,,22,تَكْتُمُوْنَ,,,"{""severity"": ""error"", ""type"": ""invalid_word_index"", ""word"": ""تَكْتُمُوْنَ"", ""word_index"": 22}"
40,2,34,2:34,suppressed_legacy_false_positive,warning,idgham_mutamatsilain,5,فَسَجَدُوْٓا,mad_letter_cannot_be_idgham_trigger,,"{""reason"": ""mad_letter_cannot_be_idgham_trigger"", ""rule_code"": ""idgham_mutamatsilain"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""فَسَجَدُوْٓا"", ""word_index"": 5}"
40,2,34,2:34,suppressed_legacy_false_positive,warning,idgham_mutamatsilain,6,اِلَّآ,mad_letter_cannot_be_idgham_trigger,,"{""reason"": ""mad_letter_cannot_be_idgham_trigger"", ""rule_code"": ""idgham_mutamatsilain"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""اِلَّآ"", ""word_index"": 6}"
40,2,34,2:34,unlocatable_rule,error,qalqalah_sugra,8,اَبٰى,,,"{""rule_code"": ""qalqalah_sugra"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""اَبٰى"", ""word_index"": 8}"
41,2,35,2:35,suppressed_legacy_false_positive,warning,mad_lin,4,وَزَوْجُكَ,waqf_rule_requires_final_word,,"{""reason"": ""waqf_rule_requires_final_word"", ""rule_code"": ""mad_lin"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""وَزَوْجُكَ"", ""word_index"": 4}"
41,2,35,2:35,unlocatable_rule,error,qalqalah_sugra,8,رَغَدًا,,,"{""rule_code"": ""qalqalah_sugra"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""رَغَدًا"", ""word_index"": 8}"
41,2,35,2:35,suppressed_legacy_false_positive,warning,mad_lin,9,حَيْثُ,waqf_rule_requires_final_word,,"{""reason"": ""waqf_rule_requires_final_word"", ""rule_code"": ""mad_lin"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""حَيْثُ"", ""word_index"": 9}"
42,2,36,2:36,audit_exception,error,,,,,TajwidAnnotationError: Render segment index 21 dimulai dengan combining mark.,"{""detail"": ""TajwidAnnotationError: Render segment index 21 dimulai dengan combining mark."", ""severity"": ""error"", ""type"": ""audit_exception""}"
43,2,37,2:37,suppressed_legacy_false_positive,warning,mad_lin,6,عَلَيْهِ ۗ,waqf_rule_requires_final_word,,"{""reason"": ""waqf_rule_requires_final_word"", ""rule_code"": ""mad_lin"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""عَلَيْهِ ۗ"", ""word_index"": 6}"
43,2,37,2:37,unlocatable_rule,error,izhar_halqi,8,هُوَ,,,"{""rule_code"": ""izhar_halqi"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""هُوَ"", ""word_index"": 8}"
43,2,37,2:37,unlocatable_rule,error,ghunnah,8,هُوَ,,,"{""rule_code"": ""ghunnah"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""هُوَ"", ""word_index"": 8}"
43,2,37,2:37,suppressed_legacy_false_positive,warning,idgham_mutamatsilain,8,هُوَ,mad_letter_cannot_be_idgham_trigger,,"{""reason"": ""mad_letter_cannot_be_idgham_trigger"", ""rule_code"": ""idgham_mutamatsilain"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""هُوَ"", ""word_index"": 8}"
43,2,37,2:37,invalid_word_index,error,,11,الرَّحِيْمُ,,,"{""severity"": ""error"", ""type"": ""invalid_word_index"", ""word"": ""الرَّحِيْمُ"", ""word_index"": 11}"
44,2,38,2:38,suppressed_legacy_false_positive,warning,idgham_mutamatsilain,0,قُلْنَا,mad_letter_cannot_be_idgham_trigger,,"{""reason"": ""mad_letter_cannot_be_idgham_trigger"", ""rule_code"": ""idgham_mutamatsilain"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""قُلْنَا"", ""word_index"": 0}"
44,2,38,2:38,unlocatable_rule,error,idgham_mimi,6,مِّنِّيْ,,,"{""rule_code"": ""idgham_mimi"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""مِّنِّيْ"", ""word_index"": 6}"
44,2,38,2:38,suppressed_legacy_false_positive,warning,idgham_mutamatsilain,6,مِّنِّيْ,mad_letter_cannot_be_idgham_trigger,,"{""reason"": ""mad_letter_cannot_be_idgham_trigger"", ""rule_code"": ""idgham_mutamatsilain"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""مِّنِّيْ"", ""word_index"": 6}"
44,2,38,2:38,unlocatable_rule,error,ghunnah,7,هُدًى,,,"{""rule_code"": ""ghunnah"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""هُدًى"", ""word_index"": 7}"
44,2,38,2:38,unlocatable_rule,error,ghunnah,7,هُدًى,,,"{""rule_code"": ""ghunnah"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""هُدًى"", ""word_index"": 7}"
44,2,38,2:38,unlocatable_rule,error,mad_lazim_mukhaffaf,7,هُدًى,,,"{""rule_code"": ""mad_lazim_mukhaffaf"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""هُدًى"", ""word_index"": 7}"
44,2,38,2:38,unlocatable_rule,error,qalqalah_sugra,8,فَمَنْ,,,"{""rule_code"": ""qalqalah_sugra"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""فَمَنْ"", ""word_index"": 8}"
44,2,38,2:38,unlocatable_rule,error,ikhfa_haqiqi,9,تَبِعَ,,,"{""rule_code"": ""ikhfa_haqiqi"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""تَبِعَ"", ""word_index"": 9}"
44,2,38,2:38,unlocatable_rule,error,mad_asli,12,خَوْفٌ,,,"{""rule_code"": ""mad_asli"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""خَوْفٌ"", ""word_index"": 12}"
44,2,38,2:38,unlocatable_rule,error,izhar_halqi,13,عَلَيْهِمْ,,,"{""rule_code"": ""izhar_halqi"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""عَلَيْهِمْ"", ""word_index"": 13}"
44,2,38,2:38,suppressed_legacy_false_positive,warning,mad_lin,13,عَلَيْهِمْ,waqf_rule_requires_final_word,,"{""reason"": ""waqf_rule_requires_final_word"", ""rule_code"": ""mad_lin"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""عَلَيْهِمْ"", ""word_index"": 13}"
44,2,38,2:38,unlocatable_rule,error,izhar_syafawi,14,وَلَا,,,"{""rule_code"": ""izhar_syafawi"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""وَلَا"", ""word_index"": 14}"
44,2,38,2:38,suppressed_legacy_false_positive,warning,mad_lin,14,وَلَا,waqf_rule_requires_final_word,,"{""reason"": ""waqf_rule_requires_final_word"", ""rule_code"": ""mad_lin"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""وَلَا"", ""word_index"": 14}"
44,2,38,2:38,unlocatable_rule,error,mad_asli,15,هُمْ,,,"{""rule_code"": ""mad_asli"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""هُمْ"", ""word_index"": 15}"
44,2,38,2:38,unlocatable_rule,error,izhar_syafawi,16,يَحْزَنُوْنَ,,,"{""rule_code"": ""izhar_syafawi"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""يَحْزَنُوْنَ"", ""word_index"": 16}"
44,2,38,2:38,invalid_word_index,error,,17,يَحْزَنُوْنَ,,,"{""severity"": ""error"", ""type"": ""invalid_word_index"", ""word"": ""يَحْزَنُوْنَ"", ""word_index"": 17}"
45,2,39,2:39,audit_exception,error,,,,,TajwidAnnotationError: Render segment index 15 dimulai dengan combining mark.,"{""detail"": ""TajwidAnnotationError: Render segment index 15 dimulai dengan combining mark."", ""severity"": ""error"", ""type"": ""audit_exception""}"
46,2,40,2:40,suppressed_legacy_false_positive,warning,mad_lin,6,عَلَيْكُمْ,waqf_rule_requires_final_word,,"{""reason"": ""waqf_rule_requires_final_word"", ""rule_code"": ""mad_lin"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""عَلَيْكُمْ"", ""word_index"": 6}"
46,2,40,2:40,suppressed_legacy_false_positive,warning,mad_lin,7,وَاَوْفُوْا,waqf_rule_requires_final_word,,"{""reason"": ""waqf_rule_requires_final_word"", ""rule_code"": ""mad_lin"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""وَاَوْفُوْا"", ""word_index"": 7}"
47,2,41,2:41,suppressed_legacy_false_positive,warning,idgham_mutamatsilain,1,بِمَآ,mad_letter_cannot_be_idgham_trigger,,"{""reason"": ""mad_letter_cannot_be_idgham_trigger"", ""rule_code"": ""idgham_mutamatsilain"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""بِمَآ"", ""word_index"": 1}"
47,2,41,2:41,unlocatable_rule,error,qalqalah_sugra,3,مُصَدِّقًا,,,"{""rule_code"": ""qalqalah_sugra"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""مُصَدِّقًا"", ""word_index"": 3}"
47,2,41,2:41,suppressed_legacy_false_positive,warning,idgham_mutamatsilain,7,تَكُوْنُوْٓا,mad_letter_cannot_be_idgham_trigger,,"{""reason"": ""mad_letter_cannot_be_idgham_trigger"", ""rule_code"": ""idgham_mutamatsilain"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""تَكُوْنُوْٓا"", ""word_index"": 7}"
47,2,41,2:41,unlocatable_rule,error,tafkhim_ra,13,بِاٰيٰتِيْ,,,"{""rule_code"": ""tafkhim_ra"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""بِاٰيٰتِيْ"", ""word_index"": 13}"
47,2,41,2:41,unlocatable_rule,error,mad_lazim_mukhaffaf,14,ثَمَنًا,,,"{""rule_code"": ""mad_lazim_mukhaffaf"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""ثَمَنًا"", ""word_index"": 14}"
47,2,41,2:41,invalid_word_index,error,,17,ۖوَّاِيَّايَ,,,"{""severity"": ""error"", ""type"": ""invalid_word_index"", ""word"": ""ۖوَّاِيَّايَ"", ""word_index"": 17}"
47,2,41,2:41,invalid_word_index,error,,18,فَاتَّقُوْنِ,,,"{""severity"": ""error"", ""type"": ""invalid_word_index"", ""word"": ""فَاتَّقُوْنِ"", ""word_index"": 18}"
48,2,42,2:42,suppressed_legacy_false_positive,warning,idgham_mutamatsilain,1,تَلْبِسُوا,mad_letter_cannot_be_idgham_trigger,,"{""reason"": ""mad_letter_cannot_be_idgham_trigger"", ""rule_code"": ""idgham_mutamatsilain"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""تَلْبِسُوا"", ""word_index"": 1}"
48,2,42,2:42,suppressed_legacy_false_positive,warning,idgham_mutamatsilain,4,وَتَكْتُمُوا,mad_letter_cannot_be_idgham_trigger,,"{""reason"": ""mad_letter_cannot_be_idgham_trigger"", ""rule_code"": ""idgham_mutamatsilain"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""وَتَكْتُمُوا"", ""word_index"": 4}"
49,2,43,2:43,suppressed_legacy_false_positive,warning,idgham_mutamatsilain,0,وَاَقِيْمُوا,mad_letter_cannot_be_idgham_trigger,,"{""reason"": ""mad_letter_cannot_be_idgham_trigger"", ""rule_code"": ""idgham_mutamatsilain"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""وَاَقِيْمُوا"", ""word_index"": 0}"
49,2,43,2:43,suppressed_legacy_false_positive,warning,idgham_mutamatsilain,2,وَاٰتُوا,mad_letter_cannot_be_idgham_trigger,,"{""reason"": ""mad_letter_cannot_be_idgham_trigger"", ""rule_code"": ""idgham_mutamatsilain"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""وَاٰتُوا"", ""word_index"": 2}"
50,2,44,2:44,suppressed_legacy_false_positive,warning,mad_lin,4,وَتَنْسَوْنَ,waqf_rule_requires_final_word,,"{""reason"": ""waqf_rule_requires_final_word"", ""rule_code"": ""mad_lin"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""وَتَنْسَوْنَ"", ""word_index"": 4}"
50,2,44,2:44,invalid_word_index,error,,11,تَعْقِلُوْنَ,,,"{""severity"": ""error"", ""type"": ""invalid_word_index"", ""word"": ""تَعْقِلُوْنَ"", ""word_index"": 11}"
51,2,45,2:45,unlocatable_rule,error,ghunnah,4,لَكَبِيْرَةٌ,,,"{""rule_code"": ""ghunnah"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""لَكَبِيْرَةٌ"", ""word_index"": 4}"
51,2,45,2:45,unlocatable_rule,error,mad_silah_qasirah,4,لَكَبِيْرَةٌ,,,"{""rule_code"": ""mad_silah_qasirah"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""لَكَبِيْرَةٌ"", ""word_index"": 4}"
51,2,45,2:45,unlocatable_rule,error,tafkhim_ra,5,اِلَّا,,,"{""rule_code"": ""tafkhim_ra"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""اِلَّا"", ""word_index"": 5}"
51,2,45,2:45,unlocatable_rule,error,mad_asli,6,عَلَى,,,"{""rule_code"": ""mad_asli"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""عَلَى"", ""word_index"": 6}"
51,2,45,2:45,invalid_word_index,error,,8,الْخٰشِعِيْنَۙ,,,"{""severity"": ""error"", ""type"": ""invalid_word_index"", ""word"": ""الْخٰشِعِيْنَۙ"", ""word_index"": 8}"
52,2,46,2:46,suppressed_legacy_false_positive,warning,mad_lin,6,اِلَيْهِ,waqf_rule_requires_final_word,,"{""reason"": ""waqf_rule_requires_final_word"", ""rule_code"": ""mad_lin"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""اِلَيْهِ"", ""word_index"": 6}"
53,2,47,2:47,suppressed_legacy_false_positive,warning,mad_lin,6,عَلَيْكُمْ,waqf_rule_requires_final_word,,"{""reason"": ""waqf_rule_requires_final_word"", ""rule_code"": ""mad_lin"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""عَلَيْكُمْ"", ""word_index"": 6}"
54,2,48,2:48,suppressed_legacy_false_positive,warning,mad_lin,1,يَوْمًا,waqf_rule_requires_final_word,,"{""reason"": ""waqf_rule_requires_final_word"", ""rule_code"": ""mad_lin"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""يَوْمًا"", ""word_index"": 1}"
54,2,48,2:48,suppressed_legacy_false_positive,warning,mad_lin,7,شَيْـًٔا,waqf_rule_requires_final_word,,"{""reason"": ""waqf_rule_requires_final_word"", ""rule_code"": ""mad_lin"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""شَيْـًٔا"", ""word_index"": 7}"
55,2,49,2:49,suppressed_legacy_false_positive,warning,mad_lin,1,نَجَّيْنٰكُمْ,waqf_rule_requires_final_word,,"{""reason"": ""waqf_rule_requires_final_word"", ""rule_code"": ""mad_lin"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""نَجَّيْنٰكُمْ"", ""word_index"": 1}"
55,2,49,2:49,suppressed_legacy_false_positive,warning,mad_lin,4,فِرْعَوْنَ,waqf_rule_requires_final_word,,"{""reason"": ""waqf_rule_requires_final_word"", ""rule_code"": ""mad_lin"", ""severity"": ""warning"", ""type"": ""suppressed_legacy_false_positive"", ""word"": ""فِرْعَوْنَ"", ""word_index"": 4}"
55,2,49,2:49,unlocatable_rule,error,ikhfa_syafawi,14,بَلَاۤءٌ,,,"{""rule_code"": ""ikhfa_syafawi"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""بَلَاۤءٌ"", ""word_index"": 14}"
55,2,49,2:49,unlocatable_rule,error,mad_asli,15,مِّنْ,,,"{""rule_code"": ""mad_asli"", ""severity"": ""error"", ""type"": ""unlocatable_rule"", ""word"": ""مِّنْ"", ""word_index"": 15}"
