ayah_id,surah_number,ayah_number,annotation_count,provisional_count,emitted_rule_codes,issue_count,exception
1749,14,2,5,1,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,1,
1750,14,3,5,1,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tarqiq,1,
1751,14,4,4,1,alif_lam_qamariyyah|lam_jalalah_tafkhim,1,
1752,14,5,4,1,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tarqiq,1,
1753,14,6,2,0,alif_lam_qamariyyah|lam_jalalah_tafkhim,0,
1754,14,7,0,0,,0,
1755,14,8,2,0,alif_lam_qamariyyah|lam_jalalah_tafkhim,0,
1756,14,9,7,5,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,5,
1757,14,10,5,2,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tarqiq,2,
1758,14,11,5,2,alif_lam_qamariyyah|lam_jalalah_tafkhim|lam_jalalah_tarqiq,3,
1759,14,12,2,1,alif_lam_qamariyyah,3,
1760,14,13,3,2,alif_lam_qamariyyah|alif_lam_shamsiyyah,2,
1761,14,14,1,0,alif_lam_qamariyyah,0,
1762,14,15,0,0,,0,
1763,14,16,0,0,,0,
1764,14,17,1,0,alif_lam_qamariyyah,0,
1765,14,18,4,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
1766,14,19,5,1,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,1,
1767,14,20,0,0,,1,
1768,14,21,5,1,alif_lam_shamsiyyah|lam_jalalah_tafkhim|lam_jalalah_tarqiq,1,
1769,14,22,7,2,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,2,
1770,14,23,3,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
1771,14,24,3,1,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,1,
1772,14,25,3,0,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,0,
1773,14,26,1,0,alif_lam_qamariyyah,0,
1774,14,27,10,1,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,1,
1775,14,28,5,3,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,3,
1776,14,29,1,0,alif_lam_qamariyyah,0,
1777,14,30,3,1,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tarqiq,1,
1778,14,31,2,1,alif_lam_shamsiyyah,1,
1779,14,32,9,1,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,1,
1780,14,33,4,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
1781,14,34,2,0,alif_lam_qamariyyah|lam_jalalah_tafkhim,0,
1782,14,35,2,0,alif_lam_qamariyyah,0,
1783,14,36,1,0,alif_lam_shamsiyyah,0,
1784,14,37,5,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
1785,14,38,2,0,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
1786,14,39,5,1,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tarqiq,1,
1787,14,40,1,0,alif_lam_shamsiyyah,0,
1788,14,41,2,0,alif_lam_qamariyyah,0,
1789,14,42,3,0,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,0,
1790,14,43,1,1,alif_lam_qamariyyah,1,
1791,14,44,5,2,alif_lam_qamariyyah|alif_lam_shamsiyyah,2,
1792,14,45,2,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
1793,14,46,2,0,alif_lam_qamariyyah|lam_jalalah_tafkhim,0,
1794,14,47,2,0,lam_jalalah_tafkhim,0,
1795,14,48,6,0,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tarqiq,0,
1796,14,49,2,0,alif_lam_qamariyyah,0,
1797,14,50,1,0,alif_lam_shamsiyyah,0,
1798,14,51,3,0,alif_lam_qamariyyah|lam_jalalah_tafkhim,0,
1799,14,52,3,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
1800,15,1,2,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
1801,15,2,1,1,alif_lam_shamsiyyah,1,
1802,15,3,1,0,alif_lam_qamariyyah,0,
1803,15,4,1,1,alif_lam_qamariyyah,1,
1804,15,5,0,0,,0,
1805,15,6,2,1,alif_lam_shamsiyyah,1,
1806,15,7,2,0,alif_lam_qamariyyah|alif_lam_shamsiyyah,0,
1807,15,8,3,1,alif_lam_qamariyyah,1,
1808,15,9,1,0,alif_lam_shamsiyyah,0,
1809,15,10,1,0,alif_lam_qamariyyah,0,
1810,15,11,1,1,alif_lam_qamariyyah,1,
1811,15,12,1,0,alif_lam_qamariyyah,0,
1812,15,13,1,0,alif_lam_qamariyyah,0,
1813,15,14,1,0,alif_lam_shamsiyyah,0,
1814,15,15,0,0,,0,
1815,15,16,2,0,alif_lam_shamsiyyah,0,
1816,15,17,0,0,,0,
1817,15,18,2,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
1818,15,19,2,0,alif_lam_qamariyyah,0,
1819,15,20,0,0,,0,
1820,15,21,2,2,alif_lam_qamariyyah,2,
1821,15,22,2,0,alif_lam_shamsiyyah,0,
1822,15,23,1,0,alif_lam_qamariyyah,0,
1823,15,24,2,0,alif_lam_qamariyyah,0,
1824,15,25,0,0,,0,
1825,15,26,1,0,alif_lam_qamariyyah,0,
1826,15,27,2,0,alif_lam_qamariyyah|alif_lam_shamsiyyah,0,
1827,15,28,1,0,alif_lam_qamariyyah,0,
1828,15,29,0,0,,0,
1829,15,30,1,0,alif_lam_qamariyyah,0,
1830,15,31,2,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
1831,15,32,2,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
1832,15,33,0,0,,0,
1833,15,34,0,0,,0,
1834,15,35,3,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
1835,15,36,1,1,alif_lam_qamariyyah,1,
1836,15,37,1,0,alif_lam_qamariyyah,0,
1837,15,38,3,1,alif_lam_qamariyyah,1,
1838,15,39,1,0,alif_lam_qamariyyah,0,
1839,15,40,2,1,alif_lam_qamariyyah,1,
1840,15,41,0,0,,0,
1841,15,42,2,1,alif_lam_qamariyyah,1,
1842,15,43,0,0,,0,
1843,15,44,0,0,,0,
1844,15,45,1,0,alif_lam_qamariyyah,0,
1845,15,46,0,0,,0,
1846,15,47,0,0,,0,
1847,15,48,0,0,,0,
1848,15,49,2,0,alif_lam_qamariyyah|alif_lam_shamsiyyah,0,
1849,15,50,2,0,alif_lam_qamariyyah,0,
1850,15,51,0,0,,0,
1851,15,52,0,0,,0,
1852,15,53,0,0,,0,
1853,15,54,1,0,alif_lam_qamariyyah,0,
1854,15,55,2,0,alif_lam_qamariyyah,0,
1855,15,56,2,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
1856,15,57,1,0,alif_lam_qamariyyah,0,
1857,15,58,1,1,alif_lam_qamariyyah,1,
1858,15,59,1,1,alif_lam_qamariyyah,1,
1859,15,60,2,1,alif_lam_qamariyyah,1,
1860,15,61,1,0,alif_lam_qamariyyah,0,
1861,15,62,0,0,,0,
1862,15,63,0,0,,0,
1863,15,64,1,0,alif_lam_qamariyyah,0,
1864,15,65,1,1,alif_lam_qamariyyah,1,
1865,15,66,2,1,alif_lam_qamariyyah,1,
1866,15,67,1,0,alif_lam_qamariyyah,0,
1867,15,68,0,0,,0,
1868,15,69,0,0,,1,
1869,15,70,1,0,alif_lam_qamariyyah,0,
1870,15,71,0,0,,0,
1871,15,72,0,0,,0,
1872,15,73,1,0,alif_lam_shamsiyyah,0,
1873,15,74,0,0,,0,
1874,15,75,1,0,alif_lam_qamariyyah,0,
1875,15,76,0,0,,0,
1876,15,77,1,0,alif_lam_qamariyyah,0,
1877,15,78,1,0,alif_lam_qamariyyah,0,
1878,15,79,0,0,,0,
1879,15,80,2,0,alif_lam_qamariyyah,0,
1880,15,81,0,0,,0,
1881,15,82,1,0,alif_lam_qamariyyah,0,
1882,15,83,1,0,alif_lam_shamsiyyah,0,
1883,15,84,0,0,,0,
1884,15,85,7,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
1885,15,86,2,0,alif_lam_qamariyyah,0,
1886,15,87,3,0,alif_lam_qamariyyah,0,
1887,15,88,2,1,alif_lam_qamariyyah,1,
1888,15,89,2,0,alif_lam_qamariyyah|alif_lam_shamsiyyah,0,
1889,15,90,1,0,alif_lam_qamariyyah,0,
1890,15,91,2,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
1891,15,92,0,0,,0,
1892,15,93,0,0,,0,
1893,15,94,1,0,alif_lam_qamariyyah,0,
1894,15,95,1,0,alif_lam_qamariyyah,0,
1895,15,96,3,2,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,2,
1896,15,97,0,0,,0,
1897,15,98,1,0,alif_lam_shamsiyyah,0,
1898,15,99,1,0,alif_lam_qamariyyah,0,
1899,16,1,1,0,lam_jalalah_tafkhim,0,
1900,16,2,4,2,alif_lam_qamariyyah|alif_lam_shamsiyyah,2,
1901,16,3,3,0,alif_lam_qamariyyah|alif_lam_shamsiyyah,0,
1902,16,4,1,0,alif_lam_qamariyyah,0,
1903,16,5,1,0,alif_lam_qamariyyah,0,
1904,16,6,0,0,,0,
1905,16,7,3,2,alif_lam_qamariyyah,2,
1906,16,8,3,0,alif_lam_qamariyyah,0,
1907,16,9,1,0,alif_lam_shamsiyyah,1,
1908,16,10,2,1,alif_lam_shamsiyyah,1,
1909,16,11,5,0,alif_lam_qamariyyah|alif_lam_shamsiyyah,0,
1910,16,12,5,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
1911,16,13,2,0,alif_lam_qamariyyah,0,
1912,16,14,3,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
1913,16,15,2,0,alif_lam_qamariyyah,0,
1914,16,16,1,0,alif_lam_shamsiyyah,0,
1915,16,17,0,0,,0,
1916,16,18,2,0,lam_jalalah_tafkhim,0,
1917,16,19,1,0,lam_jalalah_tafkhim,0,
1918,16,20,2,1,alif_lam_shamsiyyah|lam_jalalah_tarqiq,1,
1919,16,21,0,0,,0,
1920,16,22,4,3,alif_lam_qamariyyah|alif_lam_shamsiyyah,3,
1921,16,23,2,0,alif_lam_qamariyyah|lam_jalalah_tafkhim,0,
1922,16,24,1,0,alif_lam_qamariyyah,0,
1923,16,25,3,2,alif_lam_qamariyyah|alif_lam_shamsiyyah,2,
1924,16,26,4,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,2,
1925,16,27,8,2,alif_lam_qamariyyah|alif_lam_shamsiyyah,2,
1926,16,28,5,1,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,1,
1927,16,29,1,0,alif_lam_qamariyyah,0,
1928,16,30,5,2,alif_lam_qamariyyah|alif_lam_shamsiyyah,2,
1929,16,31,3,0,alif_lam_qamariyyah|lam_jalalah_tarqiq,0,
1930,16,32,3,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
1931,16,33,4,2,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,2,
1932,16,34,0,0,,0,
1933,16,35,7,3,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,3,
1934,16,36,4,0,alif_lam_qamariyyah|alif_lam_shamsiyyah,2,
1935,16,37,1,0,lam_jalalah_tafkhim,0,
1936,16,38,3,0,alif_lam_shamsiyyah|lam_jalalah_tafkhim|lam_jalalah_tarqiq,0,
1937,16,39,2,2,alif_lam_shamsiyyah,2,
1938,16,40,0,0,,0,
1939,16,41,4,1,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tarqiq,1,
1940,16,42,1,1,alif_lam_shamsiyyah,1,
1941,16,43,3,2,alif_lam_qamariyyah|alif_lam_shamsiyyah,2,
1942,16,44,6,2,alif_lam_qamariyyah|alif_lam_shamsiyyah,2,
1943,16,45,5,1,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,1,
1944,16,46,0,0,,0,
1945,16,47,0,0,,0,
1946,16,48,5,1,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim|lam_jalalah_tarqiq,1,
1947,16,49,4,0,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tarqiq,0,
1948,16,50,0,0,,0,
1949,16,51,3,2,alif_lam_qamariyyah|lam_jalalah_tafkhim,2,
1950,16,52,4,0,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,0,
1951,16,53,3,1,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,1,
1952,16,54,1,0,alif_lam_shamsiyyah,0,
1953,16,55,0,0,,0,
1954,16,56,1,0,lam_jalalah_tafkhim,0,
1955,16,57,2,0,alif_lam_qamariyyah|lam_jalalah_tarqiq,0,
1956,16,58,1,0,alif_lam_qamariyyah,0,
1957,16,59,3,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
1958,16,60,8,1,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tarqiq,1,
1959,16,61,3,1,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,1,
1960,16,62,5,1,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tarqiq,1,
1961,16,63,5,2,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,2,
1962,16,64,3,2,alif_lam_qamariyyah|alif_lam_shamsiyyah,2,
1963,16,65,3,0,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,0,
1964,16,66,2,0,alif_lam_qamariyyah|alif_lam_shamsiyyah,0,
1965,16,67,2,0,alif_lam_qamariyyah|alif_lam_shamsiyyah,0,
1966,16,68,4,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
1967,16,69,3,0,alif_lam_qamariyyah|alif_lam_shamsiyyah,0,
1968,16,70,4,1,alif_lam_qamariyyah|lam_jalalah_tafkhim,1,
1969,16,71,4,1,alif_lam_shamsiyyah|lam_jalalah_tafkhim|lam_jalalah_tarqiq,1,
1970,16,72,3,0,alif_lam_shamsiyyah|lam_jalalah_tafkhim|lam_jalalah_tarqiq,0,
1971,16,73,3,0,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tarqiq,0,
1972,16,74,3,0,alif_lam_qamariyyah|lam_jalalah_tafkhim|lam_jalalah_tarqiq,0,
1973,16,75,3,0,alif_lam_qamariyyah|lam_jalalah_tafkhim|lam_jalalah_tarqiq,0,
1974,16,76,2,0,alif_lam_qamariyyah|lam_jalalah_tafkhim,0,
1975,16,77,7,1,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim|lam_jalalah_tarqiq,1,
1976,16,78,4,0,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,0,
1977,16,79,6,3,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,3,
1978,16,80,3,1,alif_lam_qamariyyah|lam_jalalah_tafkhim,1,
1979,16,81,3,0,alif_lam_qamariyyah|lam_jalalah_tafkhim,0,
1980,16,82,2,0,alif_lam_qamariyyah,0,
1981,16,83,2,0,alif_lam_qamariyyah|lam_jalalah_tafkhim,0,
1982,16,84,1,1,alif_lam_shamsiyyah,1,
1983,16,85,2,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
1984,16,86,5,3,alif_lam_qamariyyah|alif_lam_shamsiyyah,3,
1985,16,87,3,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,2,
1986,16,88,3,1,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tarqiq,1,
1987,16,89,2,0,alif_lam_qamariyyah,0,
1988,16,90,7,0,alif_lam_qamariyyah|lam_jalalah_tafkhim,0,
1989,16,91,4,0,alif_lam_qamariyyah|lam_jalalah_tafkhim|lam_jalalah_tarqiq,0,
1990,16,92,3,1,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,1,
1991,16,93,1,0,lam_jalalah_tafkhim,0,
1992,16,94,2,0,alif_lam_shamsiyyah|lam_jalalah_tarqiq,0,
1993,16,95,2,0,lam_jalalah_tafkhim|lam_jalalah_tarqiq,0,
1994,16,96,2,1,alif_lam_shamsiyyah|lam_jalalah_tafkhim,1,
1995,16,97,0,0,,0,
1996,16,98,4,0,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tarqiq,0,
1997,16,99,1,1,alif_lam_shamsiyyah,1,
1998,16,100,2,2,alif_lam_shamsiyyah,2,
1999,16,101,1,0,lam_jalalah_tafkhim,0,
2000,16,102,4,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
2001,16,103,2,2,alif_lam_qamariyyah|alif_lam_shamsiyyah,2,
2002,16,104,4,2,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim|lam_jalalah_tarqiq,2,
2003,16,105,4,1,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tarqiq,1,
2004,16,106,5,1,alif_lam_qamariyyah|lam_jalalah_tafkhim|lam_jalalah_tarqiq,1,
2005,16,107,6,0,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,0,
2006,16,108,3,1,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,1,
2007,16,109,2,0,alif_lam_qamariyyah,0,
2008,16,110,1,1,alif_lam_shamsiyyah,1,
2009,16,111,0,0,,0,
2010,16,112,5,0,alif_lam_qamariyyah|lam_jalalah_tafkhim|lam_jalalah_tarqiq,0,
2011,16,113,1,0,alif_lam_qamariyyah,0,
2012,16,114,2,0,lam_jalalah_tafkhim,0,
2013,16,115,5,0,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim|lam_jalalah_tarqiq,0,
2014,16,116,5,2,alif_lam_qamariyyah|alif_lam_shamsiyyah,4,
2015,16,117,1,1,alif_lam_qamariyyah,1,
2016,16,118,1,1,alif_lam_shamsiyyah,1,
2017,16,119,2,1,alif_lam_shamsiyyah,1,
2018,16,120,2,0,alif_lam_qamariyyah|lam_jalalah_tarqiq,0,
2019,16,121,1,1,alif_lam_qamariyyah,1,
2020,16,122,3,0,alif_lam_qamariyyah|alif_lam_shamsiyyah,0,
2021,16,123,2,1,alif_lam_qamariyyah,1,
2022,16,124,3,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
2023,16,125,6,2,alif_lam_qamariyyah|alif_lam_shamsiyyah,2,
2024,16,126,1,0,alif_lam_shamsiyyah,0,
2025,16,127,2,1,alif_lam_qamariyyah|lam_jalalah_tarqiq,1,
2026,16,128,3,2,alif_lam_shamsiyyah|lam_jalalah_tafkhim,2,
2027,17,1,9,3,alif_lam_qamariyyah|alif_lam_shamsiyyah,3,
2028,17,2,2,1,alif_lam_qamariyyah,1,
2029,17,3,0,0,,0,
2030,17,4,3,1,alif_lam_qamariyyah,1,
2031,17,5,1,0,alif_lam_shamsiyyah,0,
2032,17,6,1,0,alif_lam_qamariyyah,0,
2033,17,7,2,0,alif_lam_qamariyyah,0,
2034,17,8,1,0,alif_lam_qamariyyah,0,
2035,17,9,5,2,alif_lam_qamariyyah|alif_lam_shamsiyyah,2,
2036,17,10,3,2,alif_lam_qamariyyah|alif_lam_shamsiyyah,2,
2037,17,11,4,0,alif_lam_qamariyyah|alif_lam_shamsiyyah,0,
2038,17,12,6,2,alif_lam_qamariyyah|alif_lam_shamsiyyah,2,
2039,17,13,2,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
2040,17,14,1,0,alif_lam_qamariyyah,0,
2041,17,15,0,0,,0,
2042,17,16,1,0,alif_lam_qamariyyah,0,
2043,17,17,1,0,alif_lam_qamariyyah,0,
2044,17,18,1,0,alif_lam_qamariyyah,0,
2045,17,19,1,0,alif_lam_qamariyyah,0,
2046,17,20,0,0,,0,
2047,17,21,0,0,,0,
2048,17,22,2,1,alif_lam_qamariyyah|lam_jalalah_tafkhim,1,
2049,17,23,4,2,alif_lam_qamariyyah,2,
2050,17,24,2,0,alif_lam_shamsiyyah,0,
2051,17,25,1,0,alif_lam_qamariyyah,0,
2052,17,26,3,0,alif_lam_qamariyyah|alif_lam_shamsiyyah,0,
2053,17,27,3,0,alif_lam_qamariyyah|alif_lam_shamsiyyah,0,
2054,17,28,0,0,,0,
2055,17,29,2,1,alif_lam_qamariyyah,1,
2056,17,30,1,0,alif_lam_shamsiyyah,0,
2057,17,31,0,0,,0,
2058,17,32,1,0,alif_lam_shamsiyyah,0,
2059,17,33,6,2,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,2,
2060,17,34,5,2,alif_lam_qamariyyah|alif_lam_shamsiyyah,2,
2061,17,35,3,0,alif_lam_qamariyyah,0,
2062,17,36,3,0,alif_lam_qamariyyah|alif_lam_shamsiyyah,0,
2063,17,37,3,0,alif_lam_qamariyyah,0,
2064,17,38,0,0,,0,
2065,17,39,4,2,alif_lam_qamariyyah|lam_jalalah_tafkhim,2,
2066,17,40,2,0,alif_lam_qamariyyah,0,
2067,17,41,2,1,alif_lam_qamariyyah,1,
2068,17,42,3,2,alif_lam_qamariyyah,2,
2069,17,43,0,0,,0,
2070,17,44,4,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
2071,17,45,3,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
2072,17,46,1,0,alif_lam_qamariyyah,0,
2073,17,47,3,2,alif_lam_qamariyyah|alif_lam_shamsiyyah,2,
2074,17,48,1,0,alif_lam_qamariyyah,0,
2075,17,49,0,0,,0,
2076,17,50,0,0,,0,
2077,17,51,2,2,alif_lam_qamariyyah|alif_lam_shamsiyyah,2,
2078,17,52,1,1,alif_lam_qamariyyah,1,
2079,17,53,4,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
2080,17,54,0,0,,0,
2081,17,55,3,0,alif_lam_qamariyyah|alif_lam_shamsiyyah,0,
2082,17,56,2,1,alif_lam_shamsiyyah,1,
2083,17,57,3,2,alif_lam_qamariyyah|alif_lam_shamsiyyah,2,
2084,17,58,3,1,alif_lam_qamariyyah,1,
2085,17,59,6,2,alif_lam_qamariyyah|alif_lam_shamsiyyah,2,
2086,17,60,9,3,alif_lam_qamariyyah|alif_lam_shamsiyyah,3,
2087,17,61,2,1,alif_lam_qamariyyah,1,
2088,17,62,4,3,alif_lam_qamariyyah|alif_lam_shamsiyyah,3,
2089,17,63,0,0,,0,
2090,17,64,4,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
2091,17,65,0,0,,0,
2092,17,66,3,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
2093,17,67,6,2,alif_lam_qamariyyah|alif_lam_shamsiyyah,2,
2094,17,68,1,0,alif_lam_qamariyyah,0,
2095,17,69,1,0,alif_lam_shamsiyyah,0,
2096,17,70,3,0,alif_lam_qamariyyah|alif_lam_shamsiyyah,0,
2097,17,71,0,0,,0,
2098,17,72,1,0,alif_lam_qamariyyah,0,
2099,17,73,2,2,alif_lam_qamariyyah|alif_lam_shamsiyyah,2,
2100,17,74,1,1,alif_lam_qamariyyah,1,
2101,17,75,2,0,alif_lam_qamariyyah,0,
2102,17,76,2,1,alif_lam_qamariyyah,1,
2103,17,77,0,0,,0,
2104,17,78,6,2,alif_lam_qamariyyah|alif_lam_shamsiyyah,2,
2105,17,79,1,1,alif_lam_qamariyyah,1,
2106,17,80,0,0,,0,
2107,17,81,3,0,alif_lam_qamariyyah,0,
2108,17,82,4,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
2109,17,83,2,0,alif_lam_qamariyyah|alif_lam_shamsiyyah,0,
2110,17,84,0,0,,0,
2111,17,85,4,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
2112,17,86,2,2,alif_lam_qamariyyah|alif_lam_shamsiyyah,2,
2113,17,87,1,1,alif_lam_qamariyyah,1,
2114,17,88,3,0,alif_lam_qamariyyah,0,
2115,17,89,4,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
2116,17,90,1,0,alif_lam_qamariyyah,0,
2117,17,91,1,0,alif_lam_qamariyyah,0,
2118,17,92,3,0,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tarqiq,0,
2119,17,93,2,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
2120,17,94,4,1,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,1,
2121,17,95,2,0,alif_lam_qamariyyah|alif_lam_shamsiyyah,0,
2122,17,96,1,0,lam_jalalah_tarqiq,0,
2123,17,97,3,0,alif_lam_qamariyyah|lam_jalalah_tarqiq,0,
2124,17,98,0,0,,0,
2125,17,99,6,2,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tafkhim,2,
2126,17,100,2,0,alif_lam_qamariyyah,0,
2127,17,101,0,0,,0,
2128,17,102,3,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
2129,17,103,1,0,alif_lam_qamariyyah,0,
2130,17,104,2,0,alif_lam_qamariyyah,0,
2131,17,105,3,1,alif_lam_qamariyyah,1,
2132,17,106,1,0,alif_lam_shamsiyyah,0,
2133,17,107,3,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
2134,17,108,0,0,,0,
2135,17,109,1,0,alif_lam_qamariyyah,0,
2136,17,110,3,0,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
2137,17,111,5,1,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tarqiq,1,
2138,18,1,4,1,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tarqiq,1,
2139,18,2,3,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
2140,18,3,0,0,,0,
2141,18,4,2,1,alif_lam_shamsiyyah|lam_jalalah_tafkhim,1,
2142,18,5,1,1,alif_lam_qamariyyah,1,
2143,18,6,1,0,alif_lam_qamariyyah,0,
2144,18,7,1,0,alif_lam_qamariyyah,0,
2145,18,8,0,0,,0,
2146,18,9,2,0,alif_lam_qamariyyah|alif_lam_shamsiyyah,0,
2147,18,10,3,1,alif_lam_qamariyyah,1,
2148,18,11,1,0,alif_lam_qamariyyah,0,
2149,18,12,1,0,alif_lam_qamariyyah,0,
2150,18,13,1,0,alif_lam_qamariyyah,0,
2151,18,14,3,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
2152,18,15,1,1,alif_lam_qamariyyah,2,
2153,18,16,4,2,alif_lam_qamariyyah|lam_jalalah_tafkhim,2,
2154,18,17,6,0,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tarqiq,0,
2155,18,18,3,0,alif_lam_qamariyyah|alif_lam_shamsiyyah,0,
2156,18,19,2,1,alif_lam_qamariyyah,1,
2157,18,20,0,0,,0,
2158,18,21,3,1,alif_lam_shamsiyyah|lam_jalalah_tafkhim,1,
2159,18,22,3,2,alif_lam_qamariyyah,2,
2160,18,23,0,0,,0,
2161,18,24,2,1,alif_lam_qamariyyah|lam_jalalah_tafkhim,1,
2162,18,25,0,0,,0,
2163,18,26,3,0,alif_lam_qamariyyah|alif_lam_shamsiyyah|lam_jalalah_tarqiq,0,
2164,18,27,1,1,alif_lam_qamariyyah,1,
2165,18,28,5,1,alif_lam_qamariyyah|alif_lam_shamsiyyah,1,
